_OldCustomerID;_OldCityName;Current City;_OldCountryName;Current Country;Address
5013;Γλυφάδα;Γλυφάδα;;Ελλάδα;Λεωφ. Βουλιαγμένης 96
5063;Γλυφάδα;Γλυφάδα;;Ελλάδα;Τ.Θ. 70360
5134;Γλυφάδα;Γλυφάδα;;Ελλάδα;Κάδμου 8Α
5294;Γλυφάδα;Γλυφάδα;;Ελλάδα;Ζησιμοπούλου 9 (Εμπ. Κέντρο Οσκαρ)
5317;Γλυφάδα;Γλυφάδα;;Ελλάδα;Βουλιαγμένης 140
5334;Γλυφάδα;Γλυφάδα;;Ελλάδα;Λεωφ. Ποσειδώνος 33
5336;Γλυφάδα;Γλυφάδα;;Ελλάδα;Πλατεία Γλυφάδας, Συγκρότημα Δεληολάνη
5439;Γλυφάδα;Γλυφάδα;;Ελλάδα;Λεωφ. Αγ. Δημάρχου Μεταξά 20
5475;Γλυφάδα;Γλυφάδα;;Ελλάδα;Ιουστιανού 45
5637;Γλυφάδα;Γλυφάδα;;Ελλάδα;Αλοννήσου 4 & Ζακύνθου
5736;Γλυφάδα;Γλυφάδα;;Ελλάδα;Βασ. Τσιτσάνη 40
6191;Γλυφάδα;Γλυφάδα;;Ελλάδα;Α. Μεταξά 33
6336;Γλυφάδα;Γλυφάδα;;Ελλάδα;Αγ.Νεκταρίου 270 Σπίτι Στε Σαράφη 35
6396;Γλυφάδα;Γλυφάδα;;Ελλάδα;Δράμας 11
6423;Γλυφάδα;Γλυφάδα;;Ελλάδα;Ορλώφ 9
6429;Γλυφάδα;Γλυφάδα;;Ελλάδα;Δράμας 11
6638;Γλυφάδα;Γλυφάδα;;Ελλάδα;Φοίβης 6 & Ι.Μεταξά
6697;Γλυφάδα;Γλυφάδα;;Ελλάδα;Γούναρη 5
6867;Γλυφάδα;Γλυφάδα;;Ελλάδα;Βουλιαγμένης 107
6927;Γλυφάδα;Γλυφάδα;;Ελλάδα;Πηνίου 2 και Κύπρου 35
6994;Γλυφάδα;Γλυφάδα;;Ελλάδα;Κύπρου 55 & Αρτέμιδος 2
7151;Γλυφάδα;Γλυφάδα;;Ελλάδα;Δουσμάνη 13
8039;Γλυφάδα;Γλυφάδα;;Ελλάδα;Μεταξά 39
8093;Γλυφάδα;Γλυφάδα;Ελλάδα;Ελλάδα;Βενεζουέλας 1Α
8157;Γλυφάδα;Γλυφάδα;;Ελλάδα;Βουλιαγμένης 9
8670;Γλυφάδα;Γλυφάδα;;Ελλάδα;Γιαννιτσοπούλου 1
8900;Γλυφάδα;Γλυφάδα;;Ελλάδα;Τέρμα Κων/νου Καραμανλή
9073;Γλυφάδα;Γλυφάδα;;Ελλάδα;Γρηγορίου Λαμπράκη 54
9727;Γλυφάδα;Γλυφάδα;;Ελλάδα;Ι.Μεταξά 34
9838;Γλυφάδα;Γλυφάδα;;Ελλάδα;Ζησιμποπούλου 2 & Ποσειδώνος
10104;Γλυφάδα;Γλυφάδα;;Ελλάδα;Λ. Ποσειδώνος 58
10228;Γλυφάδα;Γλυφάδα;Ελλάδα;Ελλάδα;Σάκη Καραγιώργη 9
10273;Γλυφάδα;Γλυφάδα;;Ελλάδα;Κομνηνών 151
10447;Γλυφάδα;Γλυφάδα;;Ελλάδα;Ζέππου 33
10603;Γλυφάδα;Γλυφάδα;;Ελλάδα;ΜΕΤΑΞΑ 21
10786;Γλυφάδα;Γλυφάδα;;Ελλάδα;Αλεξ. Παναγούλη 48α
11673;Γλυφάδα;Γλυφάδα;;Ελλάδα;Ναπολέοντος Ζέρβα 18
12488;Γλυφάδα;Γλυφάδα;;Ελλάδα;Λ.Ποσειδώνος 58,
12708;Γλυφάδα;Γλυφάδα;;Ελλάδα;Πλάτωνος 6
12859;Γλυφάδα;Γλυφάδα;;Ελλάδα;Α. Παπανδρέου 20
13213;Γλυφάδα;Γλυφάδα;;Ελλάδα;Άγγελου Mεταξά 27-29
13244;Γλυφάδα;Γλυφάδα;;Ελλάδα;Δράμας 11,
13827;Γλυφάδα;Γλυφάδα;Ελλάδα;Ελλάδα;Αγίου Νικολάου 77
12323;ΓΛΥΦΑΔΑ, 210/8941620;Γλυφάδα;;Ελλάδα;Λ ΠΟΣΕΙΔΩΝΟΣ 58
3780;Γλυφάδα, Αθήνα;Γλυφάδα;;Ελλάδα;Λεωφ. Βουλιαγμένης 107 & Μ. Αλεξάνδρου 2
4177;Γλυφάδα, Αθήνα;Γλυφάδα;;Ελλάδα;Βασ. Γεωργίου Β' 75
11320;ΓΛΥΦΑΔΑ-ΑΘΗΝΑ;Γλυφάδα;ΕΛΛΑΔΑ;Ελλάδα;ΛΑΟΔΙΚΕΙΑΣ 33-35
6303;ΓΟΥΔΙ;Γουδί;;Ελλάδα;Μ.Αλεξάνδρου 3-5 Στρ/δο Ζορμπά
1272;Γουδί;Γουδί;;Ελλάδα;Μικράς Ασίας 75
2638;Γουδί;Γουδί;;Ελλάδα;Φαραντάτων 41
3390;Γουδί;Γουδί;;Ελλάδα;Θηβών 2
3827;Γουδί;Γουδί;;Ελλάδα;Στρατόπεδο Ζορμπά
10323;Γραβιά;Γραβιά;;Ελλάδα;NULL
9299;Γραμματικό;Γραμματικό;;Ελλάδα;Εμ. Μπενάκη 3
8542;Γραφείο 124, Μαρούσι;Μαρούσι;;Ελλάδα;Κηφισίας 95-97
1266;Γρεβενά;Γρεβενά;;Ελλάδα;Π.Μελά 63
1510;Γρεβενά;Γρεβενά;;Ελλάδα;Πλ. Αιμιλιανού 1
2970;Γρεβενά;Γρεβενά;;Ελλάδα;Πλατεία Αιμιλιανού 3
4234;Γρεβενά;Γρεβενά;;Ελλάδα;Πλατεία Αιμιλιανού
4235;Γρεβενά;Γρεβενά;;Ελλάδα;Κωνσταντινουπόλεως 3
4259;Γρεβενά;Γρεβενά;;Ελλάδα;Κωνσταντινουπόλεως 3
7281;Γρεβενά;Γρεβενά;;Ελλάδα;Μητροπόλεως 3
7282;Γρεβενά;Γρεβενά;;Ελλάδα;Πλ. Αιμιλιανού 28
7283;Γρεβενά;Γρεβενά;;Ελλάδα;Κωνσταντινουπόλεως 3
7284;Γρεβενά;Γρεβενά;;Ελλάδα;Δεσκάτη Γρεβενών
7285;Γρεβενά;Γρεβενά;;Ελλάδα;Γ. Μπούσιου 1
9934;Γρεβενά;Γρεβενά;Ελλάς;Ελλάδα;Τέρμα Κων/νου Ταλιαδούρη
10321;Γρεβενά;Γρεβενά;;Ελλάδα;Αγ.Γεώργιος
7613;Γύθιο - Λακωνίας;Γύθιο;;Ελλάδα;Καλκαδή και Ορεστού 19
3689;Γυφάδα;Γλυφάδα;;Ελλάδα;Ικαρίας 30
4866;Δάσος Χαϊδαρίου;Χαϊδάρι;;Ελλάδα;Παπαναστασίου 16 & Γ.Παπανδρέου
13619;ΔΑΦΝΗ;Δάφνη;;Ελλάδα;Ύδρας 1,
2816;Δάφνη;Δάφνη;;Ελλάδα;Ηλιουπόλεως 77
3891;Δάφνη;Δάφνη;;Ελλάδα;Αγ. Βαρβάρας 110
3961;Δάφνη;Δάφνη;;Ελλάδα;Οδυσσέως 13
3969;Δάφνη;Δάφνη;;Ελλάδα;Μπουμπουλίνας 25
3976;Δάφνη;Δάφνη;;Ελλάδα;Κ. Παλαμά 12
4309;Δάφνη;Δάφνη;;Ελλάδα;Ηλιουπόλεως 86
5218;Δάφνη;Δάφνη;;Ελλάδα;Ηλία Ηλιού & Ηλιουπόλεως 77
5663;Δάφνη;Δάφνη;;Ελλάδα;Λεωφ. Ολγας 104
6623;Δάφνη;Δάφνη;;Ελλάδα;Λακεδαίμωνος 23
6935;Δάφνη;Δάφνη;;Ελλάδα;Λ. Βουλιαγμένης 233 & Μιλτιάδου 2
7633;Δάφνη;Δάφνη;;Ελλάδα;Πλάτωνος 1
10998;Δάφνη;Δάφνη;;Ελλάδα;Δερβενακίων 8
11026;Δάφνη;Δάφνη;;Ελλάδα;Δερβενακίων 8
11477;Δάφνη;Δάφνη;Ελλάδα;Ελλάδα;Φιλομήλας 5-7
718;Δαφνί;Δαφνί;;Ελλάδα;Βουλιαγμένης 223
2595;Δεξαμενή, Κολωνάκι;Κολωνάκι;;Ελλάδα;Δεινοκράτους 4
4195;Δεσπήλιο, Καστοριά;Καστοριά;;Ελλάδα;Εθνική Οδός Καστοριάς-Θεσσαλονίκης
13404;Δήμος Κηφισιάς;Κηφισιά;;Ελλάδα;Βιλτανιώτη 36
12163;Δήμος Νέας Προποντίδας;Νέα Μουδανιά;Χαλκιδική;Ελλάδα;Νέα Μουδανιά
11239;Δήμος Σπατων;Σπάτα;;Ελλάδα;Mc ARTHOUR Γυαλού
11235;Δήμος Σπατών;Σπάτα;;Ελλάδα;Mc Arthour, Γυαλού
11237;Δήμος Σπατών;Σπάτα;;Ελλάδα;Mc Arthour Γυαλού
11230;Δήμος Σπάτων;Σπάτα;;Ελλάδα;Γυαλού –Αγ Δημήτριος
11231;Δήμος Σπάτων;Σπάτα;;Ελλάδα;Mc Arthour Γυαλού –Αγ Δημήτριος
11232;Δήμος Σπάτων;Σπάτα;;Ελλάδα;Mc Arthour Γυαλού –Αγ Δημήτριος
11234;Δήμος Σπάτων;Σπάτα;;Ελλάδα;Mc Arthour Γυαλού –Αγ Δημήτριος
7327;Διδυμότειχο;Διδυμότειχο;;Ελλάδα;Ορφέως 2
4625;Διδυμότοιχο;Διδυμότοιχο;;Ελλάδα;NULL
6782;Διευ/ση Ναυτικών όπλων;Σαλαμίνα;;Ελλάδα;Ναυσταθμος Σαλαμίνος Τμήμα 7820
3825;Διόνυσος;Διόνυσος;;Ελλάδα;Λεωφ. Αρμονίας 5 & Κάλβου
3889;Διόνυσος;Διόνυσος;;Ελλάδα;Εθν. Αντιστάσεως 92
12415;Διρύνεια;Διρύνεια;Κύπρος;Ελλάδα;Ελευθερίας 41
7294;Δοξάτο Δράμας;Δοξάτο;;Ελλάδα;Ελ. Βενιζέλου 82
8885;ΔΡΑΜΑ;Δράμα;;Ελλάδα;Τ.Θ 201
2020;Δράμα;Δράμα;;Ελλάδα;Λαμπριανίδη 40
4237;Δράμα;Δράμα;;Ελλάδα;1ης Ιουλιου 23,
4238;Δράμα;Δράμα;;Ελλάδα;1ης Ιουλίου & Κ. Αιτωλού
4239;Δράμα;Δράμα;;Ελλάδα;Θεφ. Αθανασιάδη 28
7286;Δράμα;Δράμα;;Ελλάδα;Γ. Σεφέρη 4
7287;Δράμα;Δράμα;;Ελλάδα;Ευξείνου Πόντου 30Α
7288;Δράμα;Δράμα;;Ελλάδα;Αν. Μακρή & Δαμασκηνού
7289;Δράμα;Δράμα;;Ελλάδα;Σκρα 90 & Γαληνού
7290;Δράμα;Δράμα;;Ελλάδα;Γαληνού 91
7291;Δράμα;Δράμα;;Ελλάδα;Ηπείρου 31
7292;Δράμα;Δράμα;;Ελλάδα;Τέρμα Νικοπόλεως
7293;Δράμα;Δράμα;;Ελλάδα;Βελισσαρίου 2
7295;Δράμα;Δράμα;;Ελλάδα;Μ. Αλεξάνδρου 18 & Ειρήνης
7296;Δράμα;Δράμα;;Ελλάδα;Πρόσσης & Μπιζανίου
7297;Δράμα;Δράμα;;Ελλάδα;Πλ. Ελευθερίας 19
7298;Δράμα;Δράμα;;Ελλάδα;Αιγαίου 6
8004;Δράμα;Δράμα;;Ελλάδα;Μητροπολίτου Προκοπίου  13
8045;Δράμα;Δράμα;;Ελλάδα;Τέρμα Ευξεινου Πόντου
9270;Δράμα;Δράμα;;Ελλάδα;Σαρανταπόρου 25
9412;Δράμα;Δράμα;;Ελλάδα;Αγίας Βαρβάρας 9
9451;Δράμα;Δράμα;;Ελλάδα;Βερμίου 2 & 1ης Ιουλίου
9562;Δράμα;Δράμα;;Ελλάδα;Εθνομαρτύρων Πόντου 32
9669;Δράμα;Δράμα;;Ελλάδα;Π.Διονυσίου 4
10208;Δράμα;Δράμα;;Ελλάδα;1ης Ιουλίου 23
10929;Δράμα;Δράμα;;Ελλάδα;Λαμπριανίδη 21
11434;Δράμα;Δράμα;;Ελλάδα;Διοικητήριο Δράμας, 1ης Ιουλίου
11633;Δράμα;Δράμα;;Ελλάδα;Εθν.Επαναστάσεως 17,
11860;Δράμα;Δράμα;;Ελλάδα;Βενιζέλου 118, ΤΚ 66100
11977;Δράμα;Δράμα;;Ελλάδα;Παπαφλέσσα 1
12190;Δράμα;Δράμα;Ελλάδα;Ελλάδα;Βερμίου 2 & 1ης Ιουλίου
13440;Δράμα;Δράμα;;Ελλάδα;Πέρδικα 16
9255;Δραπετσόνα;Δραπετσώνα;;Ελλάδα;Πόντου 22
1567;Δραπετσώνα;Δραπετσώνα;;Ελλάδα;Μ.Μπότσαρη 4
3229;Δραπετσώνα;Δραπετσώνα;;Ελλάδα;Αγίου Δημητρίου 5
3833;Δραπετσώνα;Δραπετσώνα;;Ελλάδα;Οδυσσέα Ανδρούτσου 1
8612;Δραπετσώνα;Δραπετσώνα;;Ελλάδα;Σωκράτους 64
4847;Δροσιά;Δροσιά;;Ελλάδα;Λεωφ. Μαραθώνος 7
6941;Δροσιά;Δροσιά;;Ελλάδα;Ναυαρίνου 26
6968;Δροσιά;Δροσιά;;Ελλάδα;Κιθαιρώνος 8
7076;Δροσιά;Δροσιά;;Ελλάδα;Λ. Δημοκρατίας 26
7688;Δροσιά;Δροσιά;;Ελλάδα;Λεωφ.Μαραθώνος 7
11723;Δροσιά;Δροσιά;;Ελλάδα;Λ. Μαραθώνος  3
12510;Δροσιά Αττικής;Δροσιά;;Ελλάδα;Στρατηγού Ιορδανίδη 1
10270;Δωδώνη;Δωδώνη;;Ελλάδα;NULL
4465;Εγκωμή - Λευκωσία;Λευκωσία;Κύπρος;Κύπρος;Αγ.Νικολάου 39
4848;Εδεσσα;Έδεσσα;;Ελλάδα;Νικομιδείας 62
11565;ΕΔΕΣΣΑ;Έδεσσα;ΕΛΛΑΔΑ;Ελλάδα;ΠΛΑΤΕΙΑ ΕΙΓΩΝ 1
2464;Έδεσσα;Έδεσσα;;Ελλάδα;Κολοκοτρώνη 17
6639;Έδεσσα;Έδεσσα;;Ελλάδα;Κωνσταντινουπόλεως 76
7521;Έδεσσα;Έδεσσα;;Ελλάδα;Στουγιαννάκη 11
7522;Έδεσσα;Έδεσσα;;Ελλάδα;Πάροδος Φιλίππου 30
8259;Έδεσσα;Έδεσσα;;Ελλάδα;Κλείτου και Αγγελή
12056;Έδεσσα;Έδεσσα;;Ελλάδα;NULL
4506;Έδςσσα;Έδεσσα;;Ελλάδα;Πλατεία Ωρολογίου 1
9462;ΕΚΑΛΗ;Εκάλη;;Ελλάδα;Νυμφών 4
12199;ΕΚΑΛΗ;Εκάλη;;Ελλάδα;ΝΥΜΦΩΝ 10
3282;Εκάλη;Εκάλη;;Ελλάδα;Ικαρίας 26
3681;Εκάλη;Εκάλη;;Ελλάδα;Δάφνης 9Α  (Κηφισίας 262 Πλειάδες)
3885;Εκάλη;Εκάλη;;Ελλάδα;Θανοπούλου 6
4361;Εκάλη;Εκάλη;;Ελλάδα;Θέτιδος 13
4459;Εκάλη;Εκάλη;;Ελλάδα;Ρόδων  80
4817;Εκάλη;Εκάλη;;Ελλάδα;Δεκελείας 11
5384;Εκάλη;Εκάλη;;Ελλάδα;Δήμητρος & Καστρίτσης
5941;Εκάλη;Εκάλη;;Ελλάδα;Ρόδων 34
8072;Εκάλη;Εκάλη;;Ελλάδα;Θετίδος 69
3266;Εκάλη, Κηφισιά;Εκάλη;;Ελλάδα;Νυμφών 4
2972;Ελασσόνα;Ελασσόνα;;Ελλάδα;1ης Μεραρχίας 40
6468;Ελασσόνα;Ελασσόνα;;Ελλάδα;6ης Οκτωβρίου 113
9514;Ελασσόνα;Ελασσόνα;;Ελλάδα;Ελ. Βενιζέλου 23
3340;Ελεούσα, Ιωάννινα;Ελεούσα Ιωαννίνων;;Ελλάδα;Ταγμ. Κωστάκη 1
6120;Ελευθέριο-Κορδελιό/ Θεσ/νίκη;Θεσσαλονίκη;;Ελλάδα;Νέα Μοναστηρίου 134
5540;Ελευσίνα;Ελευσίνα;;Ελλάδα;Ηρώων Πολυτεχνείου 90
6399;Ελευσίνα;Ελευσίνα;;Ελλάδα;Αδελφών Κυπραίων 143
10521;Ελευσίνα;Ελευσίνα;;Ελλάδα;27o χλμ. Παλιάς Εθν.Οδ. Αθηνών - Κορίνθου
11325;Ελευσίνα;Ελευσίνα;;Ελλάδα;Ελ. Βενιζέλου 4
12527;Ελευσίνα;Ελευσίνα;Ελλάδα;Ελλάδα;Ι. Αγάθου 48
9660;ΕΛΛΗΝΙΚΟ;Ελληνικό;;Ελλάδα;Λεωφ. Ποσειδώνος 11
1134;Ελληνικό;Ελληνικό;;Ελλάδα;Β. Γεωργίου 1 & 29ης Οδού
2232;Ελληνικό;Ελληνικό;;Ελλάδα;Ερμού 35
2683;Ελληνικό;Ελληνικό;;Ελλάδα;Υμηττού 13
3134;Ελληνικό;Ελληνικό;;Ελλάδα;Αγιος Κοσμάς
3237;Ελληνικό;Ελληνικό;;Ελλάδα;Δυτικός Αερολιμένας
3241;Ελληνικό;Ελληνικό;Ελλάς;Ελλάδα;Βασ. Γεωργίου 1
3651;Ελληνικό;Ελληνικό;;Ελλάδα;Ερμού 23
4492;Ελληνικό;Ελληνικό;;Ελλάδα;Αφροδίτης 24
4822;Ελληνικό;Ελληνικό;;Ελλάδα;Ερμού 6
5054;Ελληνικό;Ελληνικό;;Ελλάδα;Υμηττού 5
5512;Ελληνικό;Ελληνικό;;Ελλάδα;Γεωργίου Μαρίνου 32
6189;Ελληνικό;Ελληνικό;;Ελλάδα;Ελ.Βενιζέλου 14
6452;Ελληνικό;Ελληνικό;;Ελλάδα;Ελ. Βενιζέλου και 29ης Οδού
7113;Ελληνικό;Ελληνικό;;Ελλάδα;Λ.Βουλιαγμένης 300
7677;Ελληνικό;Ελληνικό;;Ελλάδα;Τέρμα οδού Αεροπορίας
7815;Ελληνικό;Ελληνικό;;Ελλάδα;Αφροδίτης 24
7820;Ελληνικό;Ελληνικό;;Ελλάδα;Λ. Βουλιαγμένης 88
8207;Ελληνικό;Ελληνικό;;Ελλάδα;Παραλία Αγίου Κοσμά
9021;Ελληνικό;Ελληνικό;;Ελλάδα;Λεωφ.Ποσειδώνος 18
9298;Ελληνικό;Ελληνικό;;Ελλάδα;Γεωργίου Μαρίνου 16
9460;Ελληνικό;Ελληνικό;;Ελλάδα;Ελληνικού 2
10067;Ελληνικό;Ελληνικό;;Ελλάδα;Λεωφ.Βουλιαγμένης 88
10090;Ελληνικό;Ελληνικό;;Ελλάδα;Λεωφ.Βουλιαγμένης 88
12866;Ελληνικό;Ελληνικό;Ελλάδα;Ελλάδα;Αφροδίτης 50
5146;Ελληνικόν;Ελληνικό;;Ελλάδα;Χατζηευαγγέλου & 29η οδός
6738;Ελληνικό-Τέρμα οδού Αεροπορίας;Ελληνικό;;Ελλάδα;Εργοτάξιο Αεροδρομίου Ελληνικού
11117;Ελληνκό;Ελληνκό;Αθήνα;Ελλάδα;Ριζούντος 2 Θράκης
4510;Ελληνορώσσων;Ελληνορώσων;;Ελλάδα;Κατεχάκη 58
6362;Ελληνορώσων;Ελληνορώσων;;Ελλάδα;Μεσογείων 117-119
7120;Ελληνορώσων;Ελληνορώσων;;Ελλάδα;Σκίπη 1-3
4148;Ελούντα, Λασίθι, Κρήτη;Λασίθι;;Ελλάδα;Τ.Θ. 16
4338;Εμπορικό κέντρο Cosmos;Πυλαία;;Ελλάδα;Περιφεριακή Οδός Λάρισας - Τρικάλων
1017;Εξάρχεια;Εξάρχεια;;Ελλάδα;Ζ.Πηγής 69
1100;Εξάρχεια;Εξάρχεια;;Ελλάδα;Σπύρου Τρικούπη 30
1145;Εξάρχεια;Εξάρχεια;;Ελλάδα;Θεμιστοκλέους 54
2086;Εξάρχεια;Εξάρχεια;;Ελλάδα;Σολωμού 8
2552;Εξάρχεια;Εξάρχεια;;Ελλάδα;Θεμιστοκλέους & Κωλέττη 32
2564;Εξάρχεια;Εξάρχεια;;Ελλάδα;Εμ. Μπενάκη 62
2609;Εξάρχεια;Εξάρχεια;;Ελλάδα;Ερεσσού 64 & Θεμιστοκλέους
2650;Εξάρχεια;Εξάρχεια;;Ελλάδα;Θεμιστοκλέους 104 & Καλλιδρομίου
2659;Εξάρχεια;Εξάρχεια;;Ελλάδα;Τσαμαδού 15
2810;Εξάρχεια;Εξάρχεια;;Ελλάδα;Θεμιστοκλέους 69
4047;Εξάρχεια;Εξάρχεια;;Ελλάδα;Μπουμπουλίνας 4
4602;Εξάρχεια;Εξάρχεια;;Ελλάδα;Ιπποκράτους 178
5281;Εξάρχεια;Εξάρχεια;;Ελλάδα;Κωλέττη 9
5282;Εξάρχεια;Εξάρχεια;;Ελλάδα;Εμμ. Μπενάκη & Τζαβέλλα
5286;Εξάρχεια;Εξάρχεια;;Ελλάδα;Σολωμού 13-15
5321;Εξάρχεια;Εξάρχεια;;Ελλάδα;Τσαμαδού 15
5829;Εξάρχεια;Εξάρχεια;;Ελλάδα;Βουλγαρικτόνου 61
5850;Εξάρχεια;Εξάρχεια;;Ελλάδα;Βατάτζη 14Β
9240;Εξάρχεια;Εξάρχεια;;Ελλάδα;Ζ.Πηγής 9
9263;Εξάρχεια;Εξάρχεια;;Ελλάδα;Καλλιδρομίου 17
10413;Εξάρχεια - Αθήνα;Εξάρχεια;;Ελλάδα;Μετσόβου 15
2802;Εξάρχεια, Αθήνα;Εξάρχεια;;Ελλάδα;Μπουμπουλίνας & Δεληγιάννη 19
2833;Εξάρχεια, Αθήνα;Εξάρχεια;;Ελλάδα;Σπυρίδωνος Τρικούπη 34 & Κουντουριώτου
9099;Εξάρχεια.;Εξάρχεια;;Ελλάδα;Zωοδόχου Πηγής 108
3091;Ερ. Σταυρός;Ερυθρός Σταυρός;;Ελλάδα;Σεβαστουπόλεως 117
6318;Ερμούπολη- Σύρος;Ερμούπολη;;Ελλάδα;Ανεξαρτησίας 15
4678;Ερμούπολη, Σύρος;Ερμούπολη;;Ελλάδα;Φοινίκων 17
10924;Ερμούπολη, Σύρος;Ερμούπολη;;Ελλάδα;Αντιπάρου 11
11546;Ερμούπολη, Σύρος;Ερμούπολη;;Ελλάδα;Πλατεία Άννης Κουτσοδόντη 7
12205;ΕΡΜΟΥΠΟΛΙΣ -ΣΥΡΟΣ;Ερμούπολη;;Ελλάδα;NULL
4215;Εύβοια;Εύβοια;;Ελλάδα;Αγιος Μηνάς
8816;Ευκαρπία, Θεσσαλονικη;Ευκαρπία;;Ελλάδα;Κωνσταντινουπόλεως 4
6640;Εύοσμος;Εύοσμος;;Ελλάδα;NULL
8975;Εύοσμος;Εύοσμος;;Ελλάδα;Παπάγου 7
1352;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Φωσκόλου 73
2941;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Αγίου Γεράσιμου 1
4217;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Λαγανάς
6345;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Κυπρίων Αγωνιστών 17
6938;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Λαγανάς Ζακύνθου
7338;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Αγ. Γερασίμου 1
7339;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Αμπελόκηποι
7340;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Αγ. Λαζάρου 101
7341;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Αγ. Λαζάρου 101
7342;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Κολύβα 51
10331;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;Ελ. Βενιζελου 9
13131;Ζάκυνθος;Ζάκυνθος;;Ελλάδα;NULL
2813;Ζεφύρι Αττικής;Ζεφύρι;;Ελλάδα;Αλαμάνας 7
3212;Ζηρίνειο, Κηφισιά;Ζηρίνειο;;Ελλάδα;Λεωφ. Κηφισίας 245
5953;Ζησιμοπούλου 62 Π. Φάληρο;Παλαιό Φάληρο;;Ελλάδα;Σολωμού 41 Μοσχάτο (2η διεύθυνση)
8415;Ζωγράφος;Ζωγράφου;Ελλάς;Ελλάδα;Πολυτεχνειούπολη Ζωγράφου, Ηρώων Πολυτεχνείου 9
11509;Ζωγράφος - Αθήνα;Ζωγράφου;;Ελλάδα;Ηρώων Πολυτεχνείου 9
12885;ΖΩΓΡΑΦΟΥ;Ζωγράφου;;Ελλάδα;Χ. ΜΟΥΣΚΟΥ 3
13176;ΖΩΓΡΑΦΟΥ;Ζωγράφου;Ελλάδα;Ελλάδα;ΑΡΓΥΡΟΚΑΣΤΡΟΥ 8
1375;Ζωγράφου;Ζωγράφου;;Ελλάδα;Τομέας Επιστήμης & Τεχνικής Υλικών, Κτίριο Χημικών Μηχ/κων
1659;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ηρώων Πολυτεχνείου 9
1940;Ζωγράφου;Ζωγράφου;;Ελλάδα;NULL
2139;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ζηνοδότου 9
2847;Ζωγράφου;Ζωγράφου;;Ελλάδα;Μπισκίνης 55
3114;Ζωγράφου;Ζωγράφου;;Ελλάδα;3ης Ορ. Ταξιαρχίας
3184;Ζωγράφου;Ζωγράφου;;Ελλάδα;Κτήριο Φυσικής Πολυτεχνειούπολη
3186;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ηρώων Πολυτεχνείου 9
3734;Ζωγράφου;Ζωγράφου;;Ελλάδα;Μακεδονίας 19
4458;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ηρώων Πολυτεχνείου 9, Πολυτεχνούπολη
4606;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ηρώων Πολυτεχνείου 5
5396;Ζωγράφου;Ζωγράφου;;Ελλάδα;Παπαδιαμαντοπούλου 186
5494;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ιπποκρήνης 15
5496;Ζωγράφου;Ζωγράφου;;Ελλάδα;Παπαδιαμαντοπούλου 116
5579;Ζωγράφου;Ζωγράφου;Ελλάδα;Ελλάδα;Παιανίας 5-7
5800;Ζωγράφου;Ζωγράφου;;Ελλάδα;Παιανίας 25
6110;Ζωγράφου;Ζωγράφου;;Ελλάδα;Πανεπιστημιούπολη Ζωγράφου(Κτήριο Φιλοσοφικής).
7761;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ιωλκού 17
8673;Ζωγράφου;Ζωγράφου;;Ελλάδα;Πολυτεχνειούπολη Ζωγράφου
9244;Ζωγράφου;Ζωγράφου;Αθήνα;Ελλάδα;Ηρώων Πολυτεχνείου 9
9624;Ζωγράφου;Ζωγράφου;Ελλάς;Ελλάδα;Πολυτεχνειούπολη
10244;Ζωγράφου;Ζωγράφου;;Ελλάδα;Ηρώων Πολυτεχνείου 9
10678;Ζωγράφου;Ζωγράφου;;Ελλάδα;Περσεπόλεως 9
12200;Ζωγράφου;Ζωγράφου;;Ελλάδα;Πανεπιστημιούπολη- Κτηριο ΤΥΠΑ,2ος Οροφος
3923;Ζωγράφου, Αθήνα;Ζωγράφου;;Ελλάδα;Ολόρου 6
5823;Ζωγράφου, Αθήνα;Ζωγράφου;;Ελλάδα;NULL
8475;ΗΓΟΥΜΕΝΙΤΣΑ;Ηγουμενίτσα;;Ελλάδα;NULL
1533;Ηγουμενίτσα;Ηγουμενίτσα;;Ελλάδα;Εθν. Αντιστάσεως 16
4000;Ηγουμενίτσα;Ηγουμενίτσα;;Ελλάδα;Π. Τσαλδάρη 18
4249;Ηγουμενίτσα;Ηγουμενίτσα;;Ελλάδα;Εθν. Αντιστάσεως 16
7366;Ηγουμενίτσα;Ηγουμενίτσα;;Ελλάδα;Κόκλυζα
